id,monkey_id,iop,icp,torch_present,scan_shape,constructed_filepath,training,oct_present,tiff_present,original scan folder (OCT),original scan folder (tiff),original scan file,scan date,scan time,eyeball (od or os),scan area,scan notes,handler,eric notes,exists
418,5,30,13,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp10/30/2.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp10/30/,monkey_5_3.30.15/'bog and tiff'/OD/icp10/30,2,3/30/15,12:00,OD,7x0.1,,eric,,TRUE
419,5,30,13,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp10/30/3.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp10/30/,monkey_5_3.30.15/'bog and tiff'/OD/icp10/30,3,3/30/15,12:01,OD,7x0.1,,eric,,TRUE
420,5,30,13,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp10/30/4.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp10/30/,monkey_5_3.30.15/'bog and tiff'/OD/icp10/30,4,3/30/15,12:02,OD,7x7,,eric,,TRUE
421,5,30,13,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp10/30/5.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp10/30/,monkey_5_3.30.15/'bog and tiff'/OD/icp10/30,5,3/30/15,12:04,OD,7x7,,eric,,TRUE
422,5,30,13,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp10/30/6.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp10/30/,monkey_5_3.30.15/'bog and tiff'/OD/icp10/30,6,3/30/15,12:05,OD,5x5,,eric,,TRUE
423,5,30,12,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp10/30/7.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp10/30/,monkey_5_3.30.15/'bog and tiff'/OD/icp10/30,7,3/30/15,12:06,OD,5x5,,eric,,TRUE
424,5,30,12,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp10/30/8.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp10/30/,monkey_5_3.30.15/'bog and tiff'/OD/icp10/30,8,3/30/15,12:08,OD,7x7,,eric,,TRUE
425,5,30,12,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp10/30/9.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp10/30/,monkey_5_3.30.15/'bog and tiff'/OD/icp10/30,9,3/30/15,12:09,OD,7x7,,eric,,TRUE
426,5,40,12,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp10/40/1.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp10/40/,monkey_5_3.30.15/'bog and tiff'/OD/icp10/40,1,3/30/15,12:12,OD,7x0.1,,eric,,TRUE
427,5,40,12,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp10/40/2.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp10/40/,monkey_5_3.30.15/'bog and tiff'/OD/icp10/40,2,3/30/15,12:13,OD,7x0.1,,eric,,TRUE
428,5,40,12,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp10/40/3.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp10/40/,monkey_5_3.30.15/'bog and tiff'/OD/icp10/40,3,3/30/15,12:14,OD,7x0.1,,eric,,TRUE
429,5,40,12,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp10/40/4.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp10/40/,monkey_5_3.30.15/'bog and tiff'/OD/icp10/40,4,3/30/15,12:16,OD,7x7,,eric,,TRUE
430,5,40,12,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp10/40/5.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp10/40/,monkey_5_3.30.15/'bog and tiff'/OD/icp10/40,5,3/30/15,12:17,OD,7x7,,eric,,TRUE
431,5,40,12,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp10/40/6.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp10/40/,monkey_5_3.30.15/'bog and tiff'/OD/icp10/40,6,3/30/15,12:18,OD,5x5,,eric,,TRUE
432,5,40,12,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp10/40/7.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp10/40/,monkey_5_3.30.15/'bog and tiff'/OD/icp10/40,7,3/30/15,12:19,OD,5x5,,eric,,TRUE
433,5,40,12,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp10/40/8.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp10/40/,monkey_5_3.30.15/'bog and tiff'/OD/icp10/40,8,3/30/15,12:20,OD,5x5,,eric,,TRUE
434,5,40,12,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp10/40/9.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp10/40/,monkey_5_3.30.15/'bog and tiff'/OD/icp10/40,9,3/30/15,12:21,OD,5x5,,eric,,TRUE
435,5,40,12,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp10/40/10.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp10/40/,monkey_5_3.30.15/'bog and tiff'/OD/icp10/40,10,3/30/15,12:22,OD,7x7,,eric,,TRUE
436,5,8,12,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp10/8/1.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp10/8/,monkey_5_3.30.15/'bog and tiff'/OD/icp10/8,1,3/30/15,12:25,OD,7x0.1,,eric,,TRUE
437,5,8,12,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp10/8/2.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp10/8/,monkey_5_3.30.15/'bog and tiff'/OD/icp10/8,2,3/30/15,12:26,OD,7x0.1,,eric,,TRUE
438,5,8,12,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp10/8/3.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp10/8/,monkey_5_3.30.15/'bog and tiff'/OD/icp10/8,3,3/30/15,12:27,OD,7x0.1,,eric,,TRUE
439,5,8,12,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp10/8/4.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp10/8/,monkey_5_3.30.15/'bog and tiff'/OD/icp10/8,4,3/30/15,12:29,OD,7x7,,eric,,TRUE
440,5,8,12,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp10/8/5.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp10/8/,monkey_5_3.30.15/'bog and tiff'/OD/icp10/8,5,3/30/15,12:29,OD,7x7,,eric,,TRUE
441,5,8,12,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp10/8/6.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp10/8/,monkey_5_3.30.15/'bog and tiff'/OD/icp10/8,6,3/30/15,12:31,OD,5x5,,eric,,TRUE
442,5,8,12,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp10/8/7.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp10/8/,monkey_5_3.30.15/'bog and tiff'/OD/icp10/8,7,3/30/15,12:32,OD,5x5,,eric,,TRUE
443,5,8,11,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp10/8/8.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp10/8/,monkey_5_3.30.15/'bog and tiff'/OD/icp10/8,8,3/30/15,12:33,OD,5x5,,eric,DUPLICATE 8; ONLY 9 .OCT files in this folder but 2 8 scans in spreadsheet,TRUE
444,5,8,12,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp10/8/9.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp10/8/,monkey_5_3.30.15/'bog and tiff'/OD/icp10/8,9,3/30/15,12:35,OD,7x7,,eric,,TRUE
445,5,15,21,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/15/1.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/15/,monkey_5_3.30.15/'bog and tiff'/OD/icp20/15,1,3/30/15,12:44,OD,7x0.1,,eric,,TRUE
446,5,15,21,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/15/2.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/15/,monkey_5_3.30.15/'bog and tiff'/OD/icp20/15,2,3/30/15,12:44,OD,7x0.1,,eric,,TRUE
447,5,15,21,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/15/3.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/15/,monkey_5_3.30.15/'bog and tiff'/OD/icp20/15,3,3/30/15,12:45,OD,7x0.1,,eric,,TRUE
448,5,15,21,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/15/4.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/15/,monkey_5_3.30.15/'bog and tiff'/OD/icp20/15,4,3/30/15,12:47,OD,7x7,,eric,,TRUE
449,5,15,21,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/15/5.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/15/,monkey_5_3.30.15/'bog and tiff'/OD/icp20/15,5,3/30/15,12:48,OD,7x7,,eric,,TRUE
450,5,15,21,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/15/6.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/15/,monkey_5_3.30.15/'bog and tiff'/OD/icp20/15,6,3/30/15,12:49,OD,5x5,,eric,,TRUE
451,5,15,20,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/15/7.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/15/,monkey_5_3.30.15/'bog and tiff'/OD/icp20/15,7,3/30/15,12:50,OD,5x5,,eric,,TRUE
452,5,15,20,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/15/8.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/15/,monkey_5_3.30.15/'bog and tiff'/OD/icp20/15,8,3/30/15,12:52,OD,7x7,,eric,,TRUE
453,5,15,20,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/15/9.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/15/,monkey_5_3.30.15/'bog and tiff'/OD/icp20/15,9,3/30/15,12:53,OD,7x7,,eric,,TRUE
454,5,30,20,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/30/1.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/30/,monkey_5_3.30.15/'bog and tiff'/OD/icp20/30,1,3/30/15,12:56,OD,7x0.1,,eric,,TRUE
455,5,30,20,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/30/2.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/30/,monkey_5_3.30.15/'bog and tiff'/OD/icp20/30,2,3/30/15,12:57,OD,7x0.1,,eric,,TRUE
456,5,30,20,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/30/3.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/30/,monkey_5_3.30.15/'bog and tiff'/OD/icp20/30,3,3/30/15,12:58,OD,7x0.1,,eric,,TRUE
457,5,30,20,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/30/4.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/30/,monkey_5_3.30.15/'bog and tiff'/OD/icp20/30,4,3/30/15,12:59,OD,7x7,,eric,,TRUE
458,5,30,20,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/30/5.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/30/,monkey_5_3.30.15/'bog and tiff'/OD/icp20/30,5,3/30/15,1:00,OD,7x7,,eric,,TRUE
459,5,30,20,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/30/6.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/30/,monkey_5_3.30.15/'bog and tiff'/OD/icp20/30,6,3/30/15,1:01,OD,5x5,,eric,,TRUE
460,5,30,20,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/30/7.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/30/,monkey_5_3.30.15/'bog and tiff'/OD/icp20/30,7,3/30/15,1:02,OD,5x5,,eric,,TRUE
461,5,30,20,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/30/8.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/30/,monkey_5_3.30.15/'bog and tiff'/OD/icp20/30,8,3/30/15,1:03,OD,5x5,,eric,,TRUE
462,5,30,20,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/30/9.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/30/,monkey_5_3.30.15/'bog and tiff'/OD/icp20/30,9,3/30/15,1:04,OD,7x7,,eric,,TRUE
463,5,30,20,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/30/10.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/30/,monkey_5_3.30.15/'bog and tiff'/OD/icp20/30,10,3/30/15,1:05,OD,7x7,,eric,,TRUE
464,5,40,19,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/40/1.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/40,monkey_5_3.30.15/'bog and tiff'/OD/icp20/40,1,3/30/15,1:08,OD,7x0.1,,eric,,TRUE
465,5,40,19,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/40/2.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/40,monkey_5_3.30.15/'bog and tiff'/OD/icp20/40,2,3/30/15,1:09,OD,7x0.1,,eric,,TRUE
466,5,40,19,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/40/3.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/40,monkey_5_3.30.15/'bog and tiff'/OD/icp20/40,3,3/30/15,1:10,OD,7x0.1,,eric,,TRUE
467,5,40,19,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/40/4.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/40,monkey_5_3.30.15/'bog and tiff'/OD/icp20/40,4,3/30/15,1:12,OD,7x7,,eric,,TRUE
468,5,40,19,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/40/5.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/40,monkey_5_3.30.15/'bog and tiff'/OD/icp20/40,5,3/30/15,1:13,OD,7x7,,eric,,TRUE
469,5,40,19,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/40/6.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/40,monkey_5_3.30.15/'bog and tiff'/OD/icp20/40,6,3/30/15,1:15,OD,5x5,,eric,,TRUE
470,5,40,19,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/40/7.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/40,monkey_5_3.30.15/'bog and tiff'/OD/icp20/40,7,3/30/15,1:16,OD,5x5,,eric,,TRUE
471,5,40,20,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/40/8.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/40,monkey_5_3.30.15/'bog and tiff'/OD/icp20/40,8,3/30/15,1:18,OD,7x7,,eric,,TRUE
472,5,40,19,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/40/9.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/40,monkey_5_3.30.15/'bog and tiff'/OD/icp20/40,9,3/30/15,1:19,OD,7x7,,eric,,TRUE
473,5,8,19,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/8/1.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/8,monkey_5_3.30.15/'bog and tiff'/OD/icp20/8,1,3/30/15,1:24,OD,7x0.1,,eric,,TRUE
474,5,8,19,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/8/2.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/8,monkey_5_3.30.15/'bog and tiff'/OD/icp20/8,2,3/30/15,1:25,OD,7x0.1,,eric,,TRUE
475,5,8,19,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/8/3.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/8,monkey_5_3.30.15/'bog and tiff'/OD/icp20/8,3,3/30/15,1:26,OD,7x0.1,,eric,,TRUE
476,5,8,20,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/8/4.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/8,monkey_5_3.30.15/'bog and tiff'/OD/icp20/8,4,3/30/15,1:27,OD,7x7,,eric,,TRUE
477,5,8,20,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/8/5.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/8,monkey_5_3.30.15/'bog and tiff'/OD/icp20/8,5,3/30/15,1:28,OD,7x7,,eric,,TRUE
478,5,8,19,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/8/6.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/8,monkey_5_3.30.15/'bog and tiff'/OD/icp20/8,6,3/30/15,1:31,OD,5x5,,eric,,TRUE
479,5,8,19,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/8/7.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/8,monkey_5_3.30.15/'bog and tiff'/OD/icp20/8,7,3/30/15,1:32,OD,5x5,,eric,,TRUE
480,5,8,19,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/8/8.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/8,monkey_5_3.30.15/'bog and tiff'/OD/icp20/8,8,3/30/15,1:34,OD,7x7,,eric,,TRUE
481,5,8,19,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp20/8/9.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp20/8,monkey_5_3.30.15/'bog and tiff'/OD/icp20/8,9,3/30/15,1:35,OD,7x7,,eric,,TRUE
482,5,15,35,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp35/15/1.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp35/15,monkey_5_3.30.15/'bog and tiff'/OD/icp35/15,1,3/30/15,1:48,OD,7x0.1,,eric,,TRUE
483,5,15,34,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp35/15/2.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp35/15,monkey_5_3.30.15/'bog and tiff'/OD/icp35/15,2,3/30/15,1:50,OD,7x0.1,,eric,,TRUE
484,5,15,34,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp35/15/3.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp35/15,monkey_5_3.30.15/'bog and tiff'/OD/icp35/15,3,3/30/15,1:51,OD,7x0.1,,eric,,TRUE
485,5,15,35,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp35/15/4.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp35/15,monkey_5_3.30.15/'bog and tiff'/OD/icp35/15,4,3/30/15,1:52,OD,7x7,,eric,,TRUE
486,5,15,37,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp35/15/5.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp35/15,monkey_5_3.30.15/'bog and tiff'/OD/icp35/15,5,3/30/15,1:53,OD,7x7,,eric,,TRUE
487,5,15,35,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp35/15/6.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp35/15,monkey_5_3.30.15/'bog and tiff'/OD/icp35/15,6,3/30/15,1:54,OD,5x5,,eric,,TRUE
488,5,15,35,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp35/15/7.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp35/15,monkey_5_3.30.15/'bog and tiff'/OD/icp35/15,7,3/30/15,1:55,OD,5x5,,eric,,TRUE
489,5,15,34,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp35/15/8.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp35/15,monkey_5_3.30.15/'bog and tiff'/OD/icp35/15,8,3/30/15,1:57,OD,7x7,,eric,,TRUE
490,5,15,35,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp35/15/9.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp35/15,monkey_5_3.30.15/'bog and tiff'/OD/icp35/15,9,3/30/15,1:58,OD,7x7,,eric,,TRUE
491,5,30,35,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp35/30/1.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp35/30,monkey_5_3.30.15/'bog and tiff'/OD/icp35/30/,1,3/30/15,2:02,OD,7x0.1,,eric,,TRUE
492,5,30,34,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp35/30/2.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp35/30,monkey_5_3.30.15/'bog and tiff'/OD/icp35/30/,2,3/30/15,2:03,OD,7x0.1,,eric,,TRUE
493,5,30,34,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp35/30/3.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp35/30,monkey_5_3.30.15/'bog and tiff'/OD/icp35/30/,3,3/30/15,2:04,OD,7x0.1,,eric,,TRUE
494,5,30,34,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp35/30/4.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp35/30,monkey_5_3.30.15/'bog and tiff'/OD/icp35/30/,4,3/30/15,2:05,OD,7x7,,eric,,TRUE
495,5,30,34,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp35/30/5.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp35/30,monkey_5_3.30.15/'bog and tiff'/OD/icp35/30/,5,3/30/15,2:06,OD,7x7,,eric,,TRUE
496,5,30,34,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp35/30/6.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp35/30,monkey_5_3.30.15/'bog and tiff'/OD/icp35/30/,6,3/30/15,2:08,OD,5x5,,eric,,TRUE
497,5,30,34,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp35/30/7.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp35/30,monkey_5_3.30.15/'bog and tiff'/OD/icp35/30/,7,3/30/15,2:09,OD,5x5,,eric,,TRUE
498,5,30,34,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp35/30/8.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp35/30,monkey_5_3.30.15/'bog and tiff'/OD/icp35/30/,8,3/30/15,2:10,OD,7x7,,eric,,TRUE
499,5,30,33,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp35/30/9.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp35/30,monkey_5_3.30.15/'bog and tiff'/OD/icp35/30/,9,3/30/15,2:11,OD,7x7,,eric,,TRUE
500,5,40,33,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp35/40/1.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp35/40,monkey_5_3.30.15/'bog and tiff'/OD/icp35/40/,1,3/30/15,2:14,OD,7x0.1,,eric,,TRUE
501,5,40,35,TRUE,"[512, 512, 2048]",monkey_5_3.30.15/raw/monkey5_OD/icp35/40/2.oct,TRUE,TRUE,TRUE,monkey_5_3.30.15/raw/monkey5_OD/icp35/40,monkey_5_3.30.15/'bog and tiff'/OD/icp35/40/,2,3/30/15,2:15,OD,7x0.1,,eric,,TRUE
